Encrypted_ID,Name_ZH,Name_EN,City_ZH,City_EN,Latitude_GCJ02,Longitude_GCJ02,Label_ZH,Label_EN
9272417,枫桥古镇,Fengqiao Ancient Town,苏州市,Suzhou City,31.30931564,120.5681896,,
9272540,通川桥,Tongchuan Bridge,达州市,Dazhou,31.20931581,107.5060567,,
9272641,听钟桥,Tingzhong Bridge,苏州市,Suzhou City,31.31072294,120.5662785,,
9272658,白云古刹,Baiyun Ancient Temple,苏州市,Suzhou City,31.2859282,120.5025446,,
9272691,范仲淹纪念馆,Fan Zhongyan Memorial Hall,苏州市,Suzhou City,31.28880328,120.5047133,,
9272982,诚毅科技探索中心,Chengyi Technology Discovery Center,厦门市,Xiamen City,24.59280345,118.0575899,,
9272990,净月雪世界,Jingyuexue World,长春市,Changchun City,43.7918904,125.4629015,,
9272996,西双版纳融创乐园,Xishuangbanna Rongchuang Paradise,西双版纳傣族自治州,Xishuangbanna Dai Autonomous Prefecture,22.02525408,100.7445211,游乐园,amusement park
9273015,广元曾家山滑雪场,Guangyuan Zengjiashan Ski Resort,广元市,Guangyuan City,32.62031928,106.1043253,滑雪场;滑雪,ski resort;ski
9273079,明故城墙,Ming Gucheng Wall,济宁市,Jining City,35.59116222,116.9925387,,
9273080,又一村,Another Village,苏州市,Suzhou City,31.3152435,120.5925241,,
9273082,大佛寺,Dafosi,迪庆藏族自治州,Diqing Tibetan Autonomous Prefecture,27.81124687,99.70688924,,
9273086,苏州上方山国家森林公园,Suzhou Shangfang Mountain National Forest Park,苏州市,Suzhou City,31.24914608,120.585318,赏花;田园;森林;遗迹;寺庙;祠堂;梅花;油菜花;梨花;樱花;佛像;烧烤;杏花;紫藤;郁金香;洋水仙,flower viewing;pastoral;forest;ruins;temple;ancestral hall;plum blossom;rape flower;ewha;cherry blossoms;buddha statue;barbecue;xinghua;wisteria;tulip;narcissus
9273182,三折瀑景区,Sanzhe Waterfall Scenic Area,温州市,Wenzhou City,27.47267939,119.9116396,,
9273279,当金山,Dangjinshan,酒泉市,Jiuquan City,39.33152045,94.25579023,,
9273312,虎门镇,Humen Town,东莞市,Dongguan city,22.81479576,113.6727657,,
9273331,半坡国际艺术区,Banpo International Art District,西安市,Xi'an City,34.27055488,109.0600216,,
9273348,磨西天主教堂,Moxi Catholic Church,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,29.64245736,102.1256919,,
9273356,永丰塔,Yongfeng Tower,菏泽市,Heze City,35.39287004,116.0956188,,
9273363,郓城观音寺塔,Yuncheng Guanyin Temple Tower,菏泽市,Heze City,35.60182382,115.9435778,,
9273620,宋江武术院,Songjiang Martial Arts Academy,菏泽市,Heze City,35.58511048,115.9330437,,
9273648,野牛沟,Yeniugou,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,30.46413872,102.1779441,,
9273754,亚龙湾爱立方滨海乐园,Yalong Bay Ailifang Binhai Park,三亚市,Sanya City,18.23015891,109.6452899,周边度假;家庭;周边;1月;夏季;情侣;尝鲜;玩乐;休闲玩乐;白领;城市好玩;水上玩乐;冬季;成人;本地玩乐;景点门票;春季;3月;2月;同事;秋季;朋友,surrounding resort;family;surrounding;January;summer;couples;early adopters;play;leisure and play;white-collar;city fun;fun on the water;winter;adult;local play;attraction tickets;spring;March;February;colleagues;autumn;friends
9273797,崖州湾,Yazhou Bay,三亚市,Sanya City,18.34648659,109.0563493,,
9273810,台湾东吴大学,Soochow University in Taiwan,台北市,Taipei City,25.0952151,121.5451974,,
9273814,马蹄寺三十三天石窟,Mati Temple 33Tian Grottoes,张掖市,Zhangye City,38.48384441,100.4190434,,
9273892,来燕榭,Laiyanxie,苏州市,Suzhou City,31.28681598,120.5018489,,
9274070,汶川博物馆,Wenchuan Museum,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,31.47226054,103.5810807,博物馆,museum
9274122,漳扎镇,Zhangzha Town,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,33.28911866,103.8758668,,
9274138,台北善导寺,Taipei Shandao Temple,台北市,Taipei City,25.0451005,121.5224224,,
9274188,国立东华大学,National Dong Hwa University,花莲县,Hualien County,23.8967897,121.5393975,,
9274209,卡卡沟,Kakagou,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,32.83249939,103.6583262,,
9274225,长海子,Changhaizi,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,33.02801057,103.9334484,,
9274234,长海子垭口,Changhaiziyakou,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,33.25254476,104.2445295,,
9274240,红星海,Hongxinghai,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,33.29050652,103.8699104,,
9274263,巩义博物馆,Gongyi Museum,郑州市,Zhengzhou City,34.73960518,112.9884015,,
9274273,潭门镇,Tanmen Town,琼海市,Qionghai City,19.24159418,110.6167327,,
9274548,山水沙滩,Shanshui Beach,澎湖县,Penghu County,23.5129764,119.5888912,,
9274620,西九龙海滨长廊,West Kowloon Waterfront Promenade,香港特别行政区,Hong Kong Special Administrative Region,22.3158032,114.1845497,城市风光,city scenery
9274729,憨泉,Hanquan,苏州市,Suzhou City,31.21526926,120.5481469,,
9274920,香港岛,Hong Kong Island,香港特别行政区,Hong Kong Special Administrative Region,22.261284,114.1886435,,
9276115,中俄商贸步行街,Sino-Russian Trade Pedestrian Street,呼伦贝尔市,Hulunbeir City,49.59015923,117.4654976,,
9276209,文翁石室,Wenweng Shishi,成都市,Chengdu City,30.65173655,104.0580383,,
9276219,厦门观复博物馆,Xiamen Guanfu Museum,厦门市,Xiamen City,24.43942516,118.068819,,
9276226,大树岛,Dashu Island,阳江市,Yangjiang City,21.51059522,111.6395659,,
9276233,韩囤村,Handun Village,吉林市,Jilin City,44.13420187,126.4435488,,
9276243,洛古河,Luogu River,大兴安岭地区,Daxing'anling Prefecture,53.33270346,121.5628416,,
9276604,台北科技大学,Taipei University of Technology,台北市,Taipei City,25.0423553,121.5340418,,
9276696,全美戏院,American Theater,台南市,Tainan City,22.989551,120.1909664,,
9276812,深圳市工业展览馆,Shenzhen Industrial Exhibition Center,深圳市,Shenzhen,22.54384368,114.058802,展馆,exhibition hall
9276827,镇江米芾书法公园,Zhenjiang Mifu Calligraphy Park,镇江市,Zhenjiang City,32.12704786,119.3909193,公园;主题体验;文化宗教,park;theme experience;cultural and religious
9276835,西藏大学,Xizang University,拉萨市,Lhasa City,29.64308568,91.14773219,大学,University
9276842,佳木斯博物馆,Jiamusi Museum,佳木斯市,Jiamusi City,46.81340806,130.3691619,,
9276852,东方第一哨,Dongfang No. 1 Sentry,佳木斯市,Jiamusi City,48.25377201,134.6570778,,
9276857,运河博物馆,Canal Museum,淮安市,Huaian City,33.59336038,119.0383139,展馆展览;博物馆,exhibition hall;museum
9276866,中国西游记博览馆,China Journey to the West Expo Hall,淮安市,Huaian City,33.61445703,119.0898306,,
9276875,武烈河,Wulie River,承德市,Chengde City,41.16825456,117.9869868,,
9276892,大义宫,Dayi Palace,澎湖县,Penghu County,23.6326589,119.5206423,,
9277262,戴震公园,Daizhen Park,黄山市,Huangshan City,29.71295109,118.3056734,,
9277375,大石滩水库,Dasitan Reservoir,海东市,Haidong City,36.297584,102.3777735,,
9277383,华山金天宫,Huashan Jintian Palace,渭南市,Weinan City,34.47765149,110.0840362,,
9277393,南戏博物馆,Nanxi Museum,温州市,Wenzhou City,28.0212471,120.653013,博物馆,museum
9277539,勤美 诚品绿园道,Qinmei Chengpin Lvyuan Avenue,台中市,Taichung City,24.1510449,120.6616593,,
9277555,台南公会堂,Tainan Public Hall,台南市,Tainan City,22.9942789,120.2038548,,
9277849,海安路艺术街,Hai 'An Road Yizhu Street,台南市,Tainan City,22.9971182,120.1952565,,
9277851,目斗屿,Mudouyu,澎湖县,Penghu County,23.7864168,119.5993256,,
9277888,祝山车站,Zhushan Station,嘉义县,Chiayi County,23.5122196,120.8207025,,
9277911,高雄武德殿,Kaohsiung Wude Hall,高雄市,Kaohsiung City,22.624677,120.27016,建筑人文;现代建筑,architectural humanities;modern architecture
9277931,榕湖公园,Ronghu Park,桂林市,Guilin City,25.25161537,110.292078,,
9277936,隘门沙滩,Aimen Beach,澎湖县,Penghu County,23.5553889,119.6370966,,
9278089,棠樾古镇,Tangyue Ancient Town,黄山市,Huangshan City,29.86789919,118.3687462,,
9278135,翁牛特旗,Wengniute Banner,赤峰市,Chifeng City,42.93498079,119.0126206,,
9278178,亚洲大学,Asian University,台中市,Taichung City,24.0473316,120.6843012,,
9278523,长洲东湾泳滩,Cheung Chau Tung Wan Beach,香港特别行政区,Hong Kong Special Administrative Region,22.2076915,114.0349889,,
9278660,南雅奇岩,Nanyaqi Rock,新北市,New Taipei City,25.1207697,121.8829956,,
9279010,基督书院,Christian College,新北市,New Taipei City,25.130879,121.459055,,
9279377,南丫岛发电厂,Lamma Power Station,香港特别行政区,Hong Kong Special Administrative Region,22.219767,114.105469,,
9279405,十鼓仁糖文创园区,Shigurentang Cultural and Creative Park,台南市,Tainan City,22.9393017,120.2277636,其他观光场地;玩乐,other sightseeing venues;play
9279474,STAYREAL敦南店,Stayreal Dunnan Branch,台北市,Taipei City,25.0436164,121.5520116,,
9279576,南门广场,Nanmen Square,银川市,Yinchuan,38.45637853,106.2841073,,
9279592,樱花谷,Sakura Valley,无锡市,Wuxi City,31.52831885,120.2212088,赏花;樱花;樱花节;仿古建筑;拍照,flower viewing;cherry blossoms;cherry blossom festival;antique buildings;take pictures
9279607,琶洲大桥,Pazhou Bridge,广州市,Guangzhou City,23.10449458,113.3739908,,
9279657,台中科技大学,Taichung University of Science and Technology,台中市,Taichung City,24.1504536,120.6810641,,
9279666,永康街,Yongkang Street,台北市,Taipei City,25.029345,121.5290795,集市;吃货,market;foodies
9279848,龙摩爷圣地,Longmoye Holy Land,普洱市,Pu'er City,22.65768864,99.58619277,,
9280040,南昌双子塔,Nanchang Twin Towers,南昌市,Nanchang City,28.6871708,115.8568867,,
9280047,卡久寺,Kajiushi Temple,山南市,Shannan,28.11075449,91.12276607,,
9280055,巴拉村,Bala Village,迪庆藏族自治州,Diqing Tibetan Autonomous Prefecture,28.34102862,99.46027698,,
9280057,阴元石,Yinyuanshi,韶关市,Shaoguan City,25.01796342,113.741233,,
9280108,阿柔草原,Arou Grassland,海北藏族自治州,Haibei Tibetan Autonomous Prefecture,38.06220676,100.4446314,,
9280126,霞浦县博物馆,Xiapu County Museum,宁德市,Ningde City,26.88711464,120.0200616,展馆展览;博物馆,exhibition hall;museum
9280687,大建旁村,Dajianpang Village,大理白族自治州,Dali Bai Autonomous Prefecture,25.90250573,100.1982383,白族小吃;湖景,Bai ethnic snacks;lake view
9280705,中国酒文化博物馆,China Wine Culture Museum,遵义市,Zunyi City,27.68935224,106.9215734,,
9281195,铁路博物馆,Railway Museum,上海市,Shanghai City,31.24984021,121.4761716,,
9281288,长白岛森林公园,Changbai Island Forest Park,沈阳市,Shenyang City,41.75232654,123.3890239,,
9281290,辽宁大学崇山校区,Liaoning University Chongshan Campus,沈阳市,Shenyang City,41.83186093,123.4095505,,
9281461,工人村生活馆,Gongren Village Life Hall,沈阳市,Shenyang City,41.79346384,123.3311442,,
9281481,沈阳市国防教育主题公园,Shenyang City National Defense Education Theme Park,沈阳市,Shenyang City,41.80230165,123.4246959,,
9281568,翠湖,Cuihu,台北市,Taipei City,25.04131932,121.5532407,,
9281705,国立中坜高级中学,National Zhongli Senior High School,桃园市,Taoyuan City,24.962072,121.2089793,,
9281714,中澳沙滩,Zhongao Beach,屏东县,Pingtung County,22.3580649,120.5810683,,
9281797,华侨公园,Huaqiao Park,汕头市,Shan Tou City,23.35229077,116.7206998,,
9281810,人民广场,People's Square,汕头市,Shan Tou City,23.35198605,116.6831822,,
9281822,展南亭,Zhannanting,汕头市,Shan Tou City,23.40509682,117.0523062,,
9281859,下马坊遗址公园,Xiamafang Ruins Park,南京市,Nanjing City,32.03847411,118.8462329,,
9282191,长平路,Changping Road,汕头市,Shan Tou City,23.36189358,116.6937685,,
9282278,中山路,Zhongshan Road,汕头市,Shan Tou City,23.35884945,116.6937789,,
9282314,蕺山街,Qishan Street,绍兴市,Shaoxing City,30.00778512,120.5863337,名人故居;绍兴;书圣故里,celebrities' former residences;Shaoxing;hometown of the book saint
9282341,西街,West Street,绍兴市,Shaoxing City,30.00778512,120.5863337,书圣故里;老巷弄,hometown of the book saint;old alleyway
9282369,王羲之故居旅游区,Wang Xizhi's Former Residence Tourist Area,绍兴市,Shaoxing City,30.00797315,120.5863245,名人故居;书圣故里,celebrities' former residences;hometown of the book saint
9282415,西小路,Xixiao Road,绍兴市,Shaoxing City,30.00960388,120.5737505,社区;书圣故里,community;hometown of the book saint
9282518,纪州庵文学森林,Jizhou 'An Literary Forest,台北市,Taipei City,25.021671,121.5182909,,
9282563,广州街香港街,Guangzhou Street Hong Kong Street,金华市,Jinhua City,29.17738542,120.2982146,,
9283039,庐山 基督教礼拜堂,Lushan Christian Chapel,九江市,Jiujiang City,29.56542435,115.9839557,,
9283040,美人洞,Meirendong,屏东县,Pingtung County,22.35307,120.38229,,
9283045,蛤板湾沙滩,Gebanwan Beach,屏东县,Pingtung County,22.33456,120.3580273,,
9283046,云崖天廊,Yunya Tianlang,温州市,Wenzhou City,28.38282101,121.0761526,,
9283071,迷离庄园,Mystic Point,香港特别行政区,Hong Kong Special Administrative Region,22.3072415,114.0460395,主题公园;园区;观光,theme park;park;sightseeing
9283098,广宁桥,Guangning Bridge,绍兴市,Shaoxing City,30.00124108,120.591465,古桥,ancient bridge
9283156,老龙口酒博物馆,Laolongkou Wine Museum,沈阳市,Shenyang City,41.80610723,123.4790202,,
9283181,千峡湖生态旅游度假区,Qianxia Lake Ecological Tourism Resort,丽水市,Lishui City,28.08551713,120.014255,,
9283255,思南公馆,Sinan Mansion,上海市,Shanghai City,31.22084211,121.4748208,城市标志建筑;休闲玩乐;城市好玩;本地玩乐,urban landmark building;leisure and play;city fun;local play
9283312,婺源文化广场,Wuyuan Cultural Square,上饶市,Shangrao City,29.27235014,117.8574446,,
9283353,玉河广场,Yuhe Square,丽江市,Lijiang City,26.8762347,100.2339397,,
9283377,中韩友谊亭,China-South Korea Friendship Pavilion,张家界市,Zhangjiajie City,29.34894476,110.4467427,,
9283415,仙人桥,Xianrenqiao,张家界市,Zhangjiajie City,29.37239888,110.4663992,,
9283653,水头古厝群,Shuitou Ancient Cuoqun,泉州市,Quanzhou City,24.41137333,118.2979601,,
9283676,得月楼,Deyuelou,泉州市,Quanzhou City,24.40748047,118.3030004,,
9283705,洛阳三彩艺术博物馆,Luoyang Sancai Art Museum,洛阳市,Luoyang City,34.68128223,112.4715368,陶瓷艺术;博物馆,ceramic art;museum
9283742,陈景兰洋楼,Chen Jinglan Yanglou,泉州市,Quanzhou City,24.4346457,118.3928256,,
9283864,太武山,Mt. Taiwu,泉州市,Quanzhou City,24.45438809,118.4070026,,
9283875,慈湖,Cihu,泉州市,Quanzhou City,24.4438418,118.3112343,,
9283878,阳翟大街,Yangdi Street,泉州市,Quanzhou City,24.4790042,118.4260065,,
9283889,清金门镇总兵署,Qing Dynasty Jinmen Town General Military Office,泉州市,Quanzhou City,24.42943416,118.3231264,,
9283899,模范街,Model Street,泉州市,Quanzhou City,24.42890429,118.3216367,,
9283911,北山古洋楼,Beishan Guyanglou,泉州市,Quanzhou City,24.47635196,118.3152008,,
9283922,北山播音墙,Beishan Broadcast Wall,泉州市,Quanzhou City,24.52807681,118.4136126,,
9283936,马山观测站,Mashan Observatory,泉州市,Quanzhou City,24.52469985,118.4112642,,
9284006,鼓楼,Gulou,洛阳市,Luoyang City,34.68303224,112.4831024,,
9284021,文峰塔,Wenfeng Pagoda,洛阳市,Luoyang City,34.67987379,112.4859177,,
9284119,梅龙湖,Meilong Lake,绍兴市,Shaoxing City,30.00754396,120.6081347,公园;散步,park;walk
9284314,洛阳隋唐大运河博物馆,Luoyang Sui and Tang Grand Canal Museum,洛阳市,Luoyang City,34.67633482,112.4820308,,
9284629,悬索桥,Suspension Bridge,九江市,Jiujiang City,29.55401503,115.9522236,,
9284659,护国寺,Huguosi,北京市,Beijing City,39.93524857,116.3798298,,
9284964,霸王岭,Bawangling,昌江黎族自治县,Changjiang Li Autonomous County,19.12244634,109.0973153,,
9284988,东关街历史街区,Dongguan Street Historical District,扬州市,Yangzhou City,32.39836931,119.452883,,
9287730,延川黄河蛇曲国家地质公园,Yanchuan Yellow River Shequ National Geopark,延安市,Yan'an City,36.70473677,110.3531608,,
9287962,慕谷慕鱼,Mugu Muyu,南投县,Nantou County,23.6531261,120.8880525,,
9287976,大农大富平地森林公园,Da Agricultural University Fupingdi Forest Park,花莲县,Hualien County,23.6152969,121.4122723,,
9287988,丰滨乡石门班哨角休憩区,Fengbin Township Shimen Banshao Corner Sitting Area,花莲县,Hualien County,23.5240058,121.5011883,,
9288019,瓦拉米步道,Warami Trail,花莲县,Hualien County,23.3362822,121.2190359,,
9288033,南滨公园,Nanbin Park,花莲县,Hualien County,23.9663418,121.6070969,,
9288052,南京体育学院,Nanjing Institute of Physical Education,南京市,Nanjing City,32.04335749,118.8671496,,
9288055,南京艺术学院,Nanjing University of the Arts,南京市,Nanjing City,32.06412742,118.755817,学府,academic institution
9289380,大金寺,Dajin Temple,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,31.66047194,99.73965479,,
9289418,熊猫谷,Panda Valley,成都市,Chengdu City,30.9622653,103.5903973,,
9289498,莫斯卡,Mosca,甘孜藏族自治州,Ganzi Tibetan Autonomous Prefecture,31.31915634,101.630134,,
9289532,观音庙,Guanyin Temple,阿坝藏族羌族自治州,Aba Tibetan and Qiang Autonomous Prefecture,31.77725249,101.7511065,,
9289576,徽饶驿道,Huirao Yidao,上饶市,Shangrao City,29.51776622,117.8999847,,
9289611,蔚然花海,Weiran Huahai,成都市,Chengdu City,30.6291895,104.3142061,赏花;亲子;花田;热气球;菊花;格桑花;九里香;异域风情;波斯菊,flower viewing;parent-child;flower field;hot air balloon;chrysanthemum;gesanghua;murraya paniculata;exotic;persian chrysanthemum
9289613,平原博物院,Pingyuan Museum,新乡市,Xinxiang City,35.29942998,113.9266817,,
9289675,宝钞胡同,Baochao Hutong,北京市,Beijing City,39.94082497,116.3997478,,
9289744,宝贝健康农场,Baby Healthy Farm,韶关市,Shaoguan City,24.73830802,113.7117557,,
9289803,佛罗伦萨小镇（广佛名品奥特莱斯）,Florence Town (Guangfo Famous Outlets),佛山市,Foshan City,23.00598617,113.2309104,,
9290448,原伪满洲国领事馆,Former Consulate of the Puppet Manchukuo,天津市,Tianjin City,39.11266428,117.2109778,,
9290611,新民园广场,Xinmin Park Square,天津市,Tianjin City,39.11220059,117.204828,广场;旅游休闲;文博展示;特色餐饮,square;tourism and leisure;cultural  exhibitions;special catering
9290619,HAKKA 客家农场,Hakka Hakka Farm,惠州市,Huizhou City,23.28895074,114.0743839,公园,park
9290636,许氏旧居,Xu's Former Residence,天津市,Tianjin City,39.11246799,117.2122437,,
9290649,山王坪喀斯特国家生态公园,Shanwangping Karst National Ecological Park,重庆市,Chongqing City,29.11637322,107.3224081,,
9290714,张家港梦幻海洋王国,Zhangjiagang Dream Ocean Kingdom,苏州市,Suzhou City,31.83845952,120.5437812,海洋馆;本地玩乐;景点门票;城市好玩;周边;2月;1月;3月;本地;尝鲜,aquarium;local play;attraction tickets;city fun;surrounding;February;January;March;local;early adopters
9290809,萤火虫星空艺术馆,Firefly Star Art Museum,西安市,Xi'an City,34.25677265,108.9473685,,
9290819,御盛国际马术度假区,Yusheng International Equestrian Resort,广州市,Guangzhou City,23.41372194,113.1233507,,
9291056,江西绿地中心303观光厅,Jiangxi Greenland Center 303 Sightseeing Hall,南昌市,Nanchang City,28.68728703,115.8555917,城市标志建筑;观景台,urban landmark building;observation deck
9291075,北京生态谷智慧农场,Beijing Ecological Valley Smart Farm,北京市,Beijing City,39.59167451,116.0703703,生态园;休闲玩乐;周边度假;2月;1月;3月;12月;本地;尝鲜,ecological park;leisure and play;surrounding resort;February;January;March;December;local;early adopters
9291078,抗战胜利纪念堂,Anti-Japanese War Victory Memorial Hall,昆明市,Kunming City,25.05334146,102.7202801,遗址,historic site
9291110,南昌万达国际度假区,Nanchang Wanda International Resort,南昌市,Nanchang City,28.58249563,115.8029482,周边;2月;3月;本地;尝鲜,surrounding;February;March;local;early adopters
9291165,杭州大剧院,Hangzhou Grand Theatre,杭州市,Hangzhou City,30.25713764,120.2283955,演出场地;演出;休闲娱乐,performance venue;performance;leisure and entertainment
9291209,蔡甸消泗油菜花,Caidian Xiaosi Rapeseed Flower,武汉市,Wuhan City,30.31720235,113.7756042,情侣;朋友;夏季;春季;生活休闲;家庭;白领;同事;闺蜜;亲子;赏花;油菜花;周边度假;本地玩乐;踏青赏花;城市好玩;3月;本地,couples;friends;summer;spring;life leisure;family;white-collar;colleagues;girlfriends;parent-child;flower viewing;rape flower;surrounding resort;local play;enjoy the flowers;city fun;March;local
9291233,溯源秦皇陵,Tracing Back to the Qin Imperial Mausoleum,西安市,Xi'an City,34.38447006,109.2722495,3D;4D;5D艺术体验馆;休闲玩乐;城市好玩;本地玩乐;秋游;周末玩乐;1月;1月;12月;11月;本地;尝鲜;周边;2月;3月,3d;4d;5d art experience hall;leisure and play;city fun;local play;autumn tour;fun weekend;January;January;December;November;local;early adopters;surrounding;February;March
9291247,香泉映月生态旅游度假区,Xiangquan Yingyue Ecological Tourism Resort,咸宁市,Xianning City,29.81566882,114.2965876,城市标志建筑;公园,urban landmark building;park
9291327,皮市街,Pishi Street,扬州市,Yangzhou City,32.38904253,119.4478033,,
9291438,拉市海美泉在水一方农庄,Lashihai Meiquan Is in Shuiyifang Farm,丽江市,Lijiang City,26.88553846,100.1203901,,
9291455,米堆村,Midui Village,林芝市,Nyingchi City,29.49956527,96.49285342,村庄;村落,villages;villages
9291458,兜率天宫,Tusita Tiangong,龙岩市,Longyan City,25.81934792,116.3531027,古建筑,ancient buildings
9291484,泉林度假区,Quanlin Resort,江门市,Jiangmen,22.16406827,112.3773353,,
9291501,云端彼岸马场,Yunduan Bianhai Racecourse,丽江市,Lijiang City,26.8850324,100.1193594,,
9291513,拈花湾,Nianhua Bay,无锡市,Wuxi City,31.41427238,120.0717673,田园;湖景;灯光汇演;禅意;佛塔,pastoral;lake view;light display;Zen;stupa
9291551,高句丽文物展示中心博物馆,Koguryo Cultural Relics Exhibition Center Museum,通化市,Tonghua City,41.12319638,126.1953622,,
9291595,天鹅湖国家城市湿地公园,Swan Lake National Urban Wetland Park,三门峡市,Sanmenxia City,34.79213627,111.1478794,尝鲜;本地;2月;周边;4月;3月;1月;赏花踏青;景点门票;周末玩乐;公园;踏青赏花;城市好玩;周边度假;湿地公园;休闲玩乐,early adopters;local;February;surrounding;April;March;January;enjoy the flowers;attraction tickets;fun weekend;park;enjoy the flowers;city fun;surrounding resort;wetland park;leisure and play
9291614,观澜湖大地生态艺术园,Mission Hills Lake Dadi Ecological Art Park,深圳市,Shenzhen,22.72159525,114.0773862,亲子;周边;1月;12月;本地;尝鲜;2月;3月,parent-child;surrounding;January;December;local;early adopters;February;March
9291684,鸡鸣村,Jiming Village,常州市,Changzhou City,31.15940105,119.5183591,,
9291688,博鳌亚洲湾水上乐园,Boao Asia Bay Water Park,琼海市,Qionghai City,19.19042829,110.5978001,水上乐园,water park
9291701,保利银滩,Poly Yintan,阳江市,Yangjiang City,21.57668653,111.876604,,
9291722,贵阳云顶滑雪场,Guiyang Yunding Ski Resort,贵阳市,Guiyang City,26.27831995,106.8619594,滑雪;冰雪季;休闲玩乐;景点门票;周边度假;城市好玩;本地玩乐;周边;1月;12月;11月;本地;尝鲜;秋游;周末玩乐;2月;3月,ski;ice and snow season;leisure and play;attraction tickets;surrounding resort;city fun;local play;surrounding;January;December;November;local;early adopters;autumn tour;fun weekend;February;March
9291726,春泉庄温泉,Chunquanzhuang Hot Spring,咸宁市,Xianning City,29.66074731,113.82993,休闲玩乐;温泉;景点门票;周边度假;城市好玩;本地玩乐;12月;11月;本地;尝鲜;1月;秋游;周末玩乐;2月;3月,leisure and play;hot spring;attraction tickets;surrounding resort;city fun;local play;December;November;local;early adopters;January;autumn tour;fun weekend;February;March
9291742,罗田三里畈温泉,Luotian Sanlifan Hot Spring,黄冈市,Huanggang City,30.81640426,115.2590701,休闲玩乐;温泉;景点门票;周边度假;城市好玩;本地玩乐;1月;秋游;周末玩乐;周边;1月;12月;11月;本地;尝鲜;2月;3月,leisure and play;hot spring;attraction tickets;surrounding resort;city fun;local play;January;autumn tour;fun weekend;surrounding;January;December;November;local;early adopters;February;March
9291892,浙话艺术剧院,Zhehua Art Theater,杭州市,Hangzhou City,30.27958372,120.1547729,,
9291913,马可波罗花世界,Marco Polo Flower World,扬州市,Yangzhou City,32.41898993,119.517772,,
9291949,陕西飞渡峡景区,Shaanxi Feidu Gorge Scenic Area,安康市,Ankang City,31.85717094,109.3045492,,
9291972,荔枝角公园,Lai Chi Kok Park,香港特别行政区,Hong Kong Special Administrative Region,22.3323188,114.1424257,,
9291979,南宁博物馆,Nanning Museum,南宁市,NanNing City,22.77574935,108.3836621,,
9292046,天坑寨子景区,Tiankeng Zhaizi Scenic Area,重庆市,Chongqing City,29.41745356,107.7680841,,
9292056,太白山庵嶺古城,Taibai Mountain Anling Ancient City,宝鸡市,Baoji City,34.15097212,107.8952938,古镇,ancient town
9292072,丽正园,Lizheng Park,日照市,Rizhao City,35.60562998,118.8165221,公园;景点门票;周边度假;城市好玩;周末玩乐;周边;2月;1月;3月;本地;尝鲜,park;attraction tickets;surrounding resort;city fun;fun weekend;surrounding;February;January;March;local;early adopters
9292144,梁家河村,Liangjiahe Village,延安市,Yan'an City,36.82028585,110.0652186,,
9292199,贡湖湾,Gonghu Bay,无锡市,Wuxi City,31.45651479,120.3318749,,
9292214,里隐洞景区,Liyin Cave Scenic Area,重庆市,Chongqing City,29.02208176,107.054888,,
9292229,十八湾湿地公园,Shibawan Wetland Park,无锡市,Wuxi City,31.53836481,120.1745665,,
9292243,茅山东方盐湖城·道天下,Maoshan Dongfang Salt Lake City·Daotianxia,常州市,Changzhou City,31.78096787,119.3166483,山川,mountains and rivers
9292316,瓯江源景区,Oujiangyuan Scenic Area,丽水市,Lishui City,28.07523115,119.1422645,,
9292317,中国湿地博物馆,China Wetland Museum,杭州市,Hangzhou City,30.26379749,120.0873222,,
9292318,敦煌千年胡杨林,Dunhuang Millennium Populus Euphratica Forest,酒泉市,Jiuquan City,40.18064107,94.83730296,植物园,botanical garden
9292321,尚德堂,Shangdetang,黄山市,Huangshan City,29.90357548,117.9969916,,
9292387,上海JOYPOLIS世嘉都市乐园,Shanghai Joypolis Sega City Park,上海市,Shanghai City,31.23452343,121.4130685,,
9292407,花花色玫瑰庄园,Huahuase Rose Manor,丽江市,Lijiang City,26.87471641,100.2344505,,
9292412,安吉报福江南桃花源,Anji News Fu Jiangnan Peach Blossom Garden,湖州市,Huzhou City,30.52678877,119.492854,,
9292423,道路交通博物馆,Road Traffic Museum,青岛市,Qingdao City,36.08754078,120.3747557,,
9292505,安吉山水灵峰熊出没乐园,Anji Shanshui Lingfeng Bear Infested Paradise,湖州市,Huzhou City,30.61297202,119.6151206,主题乐园,theme park
9292538,张掖国家沙漠体育公园,Zhangye National Desert Sports Park,张掖市,Zhangye City,38.95104747,100.4418641,,
9292565,郑州国际会展中心,Zhengzhou International Convention and Exhibition Center,郑州市,Zhengzhou City,34.78143397,113.7411767,其他观光场地,other sightseeing venues
9292761,梦幻桃源实景演出,Dream Taoyuan Live Performance,重庆市,Chongqing City,28.85383853,108.7636779,,
