note_id,title,desc,like_count,collect_count,comment_count,share_count,tags,source_keyword,publish_time
69a8cd86000000002203888e,首批滞留迪拜的中国游客回国后发声,"北京时间3月4日21时59分左右，阿联酋航空EK362次航班（迪拜—广州）平稳落地广州白云国际机场，飞机22时许缓缓滑行到停机位，受本轮伊朗局势影响的滞留旅客正有序从白云边检大厅入境。
	
小红书网友@莫菲 莫菲（化名）告诉潇湘晨报记者：“这趟航班全部满员，没有空位置，基本上是广州出发去迪拜的团队游客，我们临时抢票才登上这班飞机。机票8500元一张。”
	
莫菲回忆，能顺利回国，还是朋友凌晨把她叫醒抢票：“神仙朋友，关键时刻救命般的存在。”
	
落地后她在小红书上感慨：“这趟回国有点‘独家’，迪拜复航后首班飞回来，落地闻到广州的空气，瞬间觉得：还是中国的味道最踏实。”#回国[话题]# #国家[话题]# #国际[话题]# @热点薯",4.2万,3941,2666,5057,"""\u56de\u56fd,\u56fd\u5bb6,\u56fd\u9645""",迪拜旅游,1772670342000
691b53260000000007021ea7,在迪拜坐上了开往落日的城铁,"有种在未来城市坐慢速过山车的错觉
超酷超魔幻！
一定要多花4块坐golden class!!!
#落日飞车的浪漫[话题]# #地球角落接头大会[话题]#  #地球超新鲜[话题]#  #总要坐一趟开往沙滩的地铁[话题]# #轻轨[话题]# #地铁沿途的风景[话题]# #夕阳下的城市[话题]# #落日余晖的城市风光[话题]# #迪拜地铁[话题]# #迪拜旅行[话题]#",4万,6930,1030,5809,"""\u843d\u65e5\u98de\u8f66\u7684\u6d6a\u6f2b,\u5730\u7403\u89d2\u843d\u63a5\u5934\u5927\u4f1a,\u5730\u7403\u8d85\u65b0\u9c9c,\u603b\u8981\u5750\u4e00\u8d9f\u5f00\u5f80\u6c99\u6ee9\u7684\u5730\u94c1,\u8f7b\u8f68,\u5730\u94c1\u6cbf\u9014\u7684\u98ce\u666f,\u5915\u9633\u4e0b\u7684\u57ce\u5e02,\u843d\u65e5\u4f59\u6656\u7684\u57ce\u5e02\u98ce\u5149,\u8fea\u62dc\u5730\u94c1,\u8fea\u62dc\u65c5\u884c""",迪拜旅游,1763398438000
6829cec3000000002102d611,夜.迪拜,,2.5万,731,597,335,"""""",迪拜旅游,1747570371000
69524ea2000000001e008781,全家人的迪拜之旅✈️,答应女儿25年的“全家之旅”，在年末实现啦，迪拜我们来啦！米粒这几天特别开心，爸爸、妈妈、爷爷、奶奶都陪着她。我们这次选的酒店超酷有独家的码头⛵️，房间也超美，外面的景色让人非常放松，我这次还带了好多护肤品，下个视频再跟你们介绍哦～#开眼看世界[话题]# #时光旅行者[话题]# #伊能静[话题]# #明星不止AB面[话题]# #我们的旅行[话题]# #我的日常[话题]# #vlog[话题]# #迪拜旅游[话题]# #迪拜[话题]# #一家人出行[话题]#,2.1万,1695,546,1169,"""\u5f00\u773c\u770b\u4e16\u754c,\u65f6\u5149\u65c5\u884c\u8005,\u4f0a\u80fd\u9759,\u660e\u661f\u4e0d\u6b62AB\u9762,\u6211\u4eec\u7684\u65c5\u884c,\u6211\u7684\u65e5\u5e38,vlog,\u8fea\u62dc\u65c5\u6e38,\u8fea\u62dc,\u4e00\u5bb6\u4eba\u51fa\u884c""",迪拜旅游,1767001762000
69045a150000000005013261,第一次出国除了东南亚，5000划算还能去哪？,[生气R]迪拜呀！免签！这回装到中东呀！攻略来啦！#旅游万粉扶持计划[话题]# #旅游编辑部[话题]# #大学生出国旅行[话题]# #讯飞翻译app[话题]# #语言[话题]# #免签[话题]# #中东[话题]# #攒钱旅游想去的地方[话题]# #当你一直攒钱去旅行[话题]# #花钱看剧不如去旅游[话题]#,2.1万,6570,814,5970,"""\u65c5\u6e38\u4e07\u7c89\u6276\u6301\u8ba1\u5212,\u65c5\u6e38\u7f16\u8f91\u90e8,\u5927\u5b66\u751f\u51fa\u56fd\u65c5\u884c,\u8baf\u98de\u7ffb\u8bd1app,\u8bed\u8a00,\u514d\u7b7e,\u4e2d\u4e1c,\u6512\u94b1\u65c5\u6e38\u60f3\u53bb\u7684\u5730\u65b9,\u5f53\u4f60\u4e00\u76f4\u6512\u94b1\u53bb\u65c5\u884c,\u82b1\u94b1\u770b\u5267\u4e0d\u5982\u53bb\u65c5\u6e38""",迪拜旅游,1761905887000
69a32423000000001d026cdc,迪拜飞机全部停运。有人听到炮弹爆炸的声音了。滞留机场的人山人海。在等酒店办理入住，今天还能睡着么？,迪拜飞机全部停运。有人听到炮弹爆炸的声音了。滞留机场的人山人海。在等酒店办理入住，今天还能睡着么？,2万,1922,2427,7753,"""""",迪拜旅游,1772299299000
69558e77000000001e02f318,2025-迪拜哈利法塔的烟花,"火树银花[烟花R]
Happy new year[庆祝R]
#阿联酋[话题]# #迪拜[话题]# #超美烟花[话题]# #火树银花不夜天[话题]# #烟花秀的天花板[话题]# #烟火[话题]# #氛围感烟花[话题]# #第一视角看烟花[话题]# #哈利法塔[话题]# #烟花拍照[话题]#",1.7万,1874,1014,9456,"""\u963f\u8054\u914b,\u8fea\u62dc,\u8d85\u7f8e\u70df\u82b1,\u706b\u6811\u94f6\u82b1\u4e0d\u591c\u5929,\u70df\u82b1\u79c0\u7684\u5929\u82b1\u677f,\u70df\u706b,\u6c1b\u56f4\u611f\u70df\u82b1,\u7b2c\u4e00\u89c6\u89d2\u770b\u70df\u82b1,\u54c8\u5229\u6cd5\u5854,\u70df\u82b1\u62cd\u7167""",迪拜旅游,1767214712000
69a328fe000000000e00e5ea,第一次离战争这么近,"下午在海边听到了几声巨响，大家都没当回事，傍晚又是几声巨响，酒店的房间都在晃，在沙滩上晒太阳的人全都跑回去了。昨天酒店餐厅的outside还有很多人，今天大家全部老实的呆在屋里吃了，大家最近还是不要来中东地区了，真的很危险不要冒险。
#迪拜旅行[话题]# #世界和平[话题]#",1.4万,1358,705,1892,"""\u8fea\u62dc\u65c5\u884c,\u4e16\u754c\u548c\u5e73""",迪拜旅游,1772300542000
69a322aa000000001d02697f,开战前一天回国 感慨几天前还是风平浪静,"22号我还在棕榈岛 感慨生活在这里的人应该没有烦恼
刚才就刷到导弹碎片炸了棕榈岛部分房子
幸而前天已回到国内
希望战争早日结束 世界和平
#阿联酋[话题]# #棕榈岛[话题]# #迪拜[话题]#",1.2万,1650,969,2293,"""\u963f\u8054\u914b,\u68d5\u6988\u5c9b,\u8fea\u62dc""",迪拜旅游,1772298922000
69a57d0a00000000220389e9,📍在迪拜 报平安！🙏,"事发突然，这次春节旅行体验卡被迫续约😫
近日，往返于迪拜和阿布扎比，第一次置身新闻头条漩涡。
同一片天空下，混乱蔓延：回家的航班被取消，手机陆续发出震动警报，远处时而传来巨响。一切零星地发生着，好像与我也没那么近，但它们释放着持久不消散的浓烟，似乎能侵入我的呼吸；同一片天空下，又秩序如常：人们乘坐电梯登上最高的风景，在琳琅满目的商场里搁置焦虑。我翻看着相册，平静写下这些信息。
在沙漠里骑着摩托向前疾驰的人，只顾感受速度与征服的自由，却看不到车轮卷起的无数沙尘，在掀起中失重、坠落，失去方向和形状。
愿战火平息，灯火长明，世界和平。
#阿联酋[话题]# #迪拜[话题]# #阿布扎比[话题]# #旅行[话题]# #自由行[话题]# #哈利法塔[话题]#",1.2万,216,1321,2413,"""\u963f\u8054\u914b,\u8fea\u62dc,\u963f\u5e03\u624e\u6bd4,\u65c5\u884c,\u81ea\u7531\u884c,\u54c8\u5229\u6cd5\u5854""",迪拜旅游,1772453130000
696c6550000000000903b55a,难忘的一夜💕和家人在迪拜跨年,"2025的最后一晚，我们两家人聚在一起，看着米粒拉着秦先生的手起舞，听着大家的笑声，此刻幸福具象化了💕。
接近零点的时候，我们在哈利法塔下一起倒计时。一只金色“凤凰”飞出来，姐姐在心里悄悄许愿：2026，愿我们都能像它一样冉冉飞翔，也希望你们依然陪在我身边🥰。#伊能静[话题]##跨年[话题]##迪拜[话题]##哈利法塔烟火[话题]##新年愿望[话题]##幸福感瞬间[话题]# #明星不止AB面[话题]# #浪漫的夜晚[话题]#",1.2万,852,486,322,"""\u4f0a\u80fd\u9759,\u8de8\u5e74,\u8fea\u62dc,\u54c8\u5229\u6cd5\u5854\u70df\u706b,\u65b0\u5e74\u613f\u671b,\u5e78\u798f\u611f\u77ac\u95f4,\u660e\u661f\u4e0d\u6b62AB\u9762,\u6d6a\u6f2b\u7684\u591c\u665a""",迪拜旅游,1768734039000
68acb6b1000000001d0075fb,迪拜是一座没有女人的城市,"在体感温度50摄氏度的迪拜暴走了半天，最大的感受是这是一个几乎没有女人的地方。
	
都说迪拜是一个很富有的国家，我们在机场坐的电梯厢比大学宿舍房间大，机场里面柱子上挂的不起眼的钟全是劳力士的，一入境立马人手一张10GB流量卡。但是我们发现部分物价比想象的便宜很多，比如矿泉水只卖1迪拉姆，折合人民币也就和农夫山泉一样。再比如街边平价理发店一律5迪拉姆，但是再细看，发型图片都是男式，女性毫无商量的不被赋予被服务的权利。
	
行前刷迪拜攻略看到很多人说迪拜老城区很有风情，但是要忍受男的的凝视。来了之后发现非景点的大街上就没几个女性，出来游荡的98%是男的，偶尔在街上看到女性，要么就是穿着打扮不那么保守的游客，要么是穿着打扮十分得体、看起来具备相当经济实力和社会地位的当地女性，女性外国游客在街上自然就已经很显眼了。
	
Dubai Mall的人形喷泉很壮观，但是拉近了一看发现人都是一模一样的小男孩。
	
但是在一些场合下迪拜又是个有很多女性的地方。在逛Dubai Mall 的时候，经常看到能看到某个穿白袍的男性后面跟着若干个黑袍女性，他们都是夫妻。迪拜的地铁有专门的妇女儿童车厢，这里是集中见到迪拜女性的地方，而且对女性的“功能”和“归属”坐了某种诠释。
	
逛超市的时候路过卫生巾货架，有一款卫生巾的品牌居然叫mother comforts。
	
迪拜一日已足够足够。
#看看这个世界[话题]# #迪拜[话题]# #迪拜生活[话题]# #迪拜旅行[话题]#",1万,586,272,460,"""\u770b\u770b\u8fd9\u4e2a\u4e16\u754c,\u8fea\u62dc,\u8fea\u62dc\u751f\u6d3b,\u8fea\u62dc\u65c5\u884c""",迪拜旅游,1756149425000
69b2d545000000002303b3bd,🇦🇪在阿布扎比当阿拉伯公主,"相册里捞捞1月的库存
在谢赫扎耶德清真寺被3位陌生人夸裙子好看
就是这个风太大了 要捂住头巾
	
平等的佩服每一个能在旅行中把图发出来的姐妹
超绝拖延症不适合当博主体质
#旅行[话题]# #迪拜[话题]#  #阿布扎比[话题]# #阿布扎比旅行[话题]##阿联酋[话题]# #浪漫生活记录者[话题]#",8438,1520,207,509,"""\u65c5\u884c,\u8fea\u62dc,\u963f\u5e03\u624e\u6bd4,\u963f\u5e03\u624e\u6bd4\u65c5\u884c,\u963f\u8054\u914b,\u6d6a\u6f2b\u751f\u6d3b\u8bb0\u5f55\u8005""",迪拜旅游,1773327685000
690efa080000000007039928,Vlog｜破案了，全球买的中国姨姨竟是我🤣,#我的学习进化论[话题]#  @校园薯  #人生无限自习室[话题]#,7420,1889,169,1241,"""\u6211\u7684\u5b66\u4e60\u8fdb\u5316\u8bba,\u4eba\u751f\u65e0\u9650\u81ea\u4e60\u5ba4""",迪拜旅游,1762589192000
677c9a3b000000000203c087,新疆人来迪拜 简直是回家,"第二次来到迪拜，很幸福是因为周杰伦
有点可惜行程太匆忙，没时间好好玩
只把#Dubaimall[话题]# 玩（拍）了个底朝天
还记得过海关时候，工作人员的那个激动
说我是他见过胡子最多的中国人😂
我的脸在迪拜真的有种回家的感觉🤣
感觉满大街都是兄弟姐妹，都很爱看我
动不动就给我讲听不懂的当地话😂
可能在想为啥我不带头巾哈哈
很开心，下回见咯，迪拜拜拜",7182,379,1055,1097,"""Dubaimall""",迪拜旅游,1736219195000
665a4ef2000000000f00e607,迪拜无边泳池风太大把我的钱都卷走了,"笑死 在Aura泳完结账的时候 钱包放在如图二所示的小桌板上 结果一阵妖风吹来钞票全部飞起来掉进水里……我直接惊呆了……飞到水里然后飘下去了……飘下去了……下去了……去了……了……
	
真的奉劝大家保管好个人财物……不要掉以轻心……
心痛啊……回去发现少了好多钱……
	
#迪拜[话题]# #无边泳池[话题]# #直飞迪拜邂逅至美[话题]# #迪拜旅行[话题]# #迪拜无边泳池[话题]#",6903,494,228,580,"""\u8fea\u62dc,\u65e0\u8fb9\u6cf3\u6c60,\u76f4\u98de\u8fea\u62dc\u9082\u9005\u81f3\u7f8e,\u8fea\u62dc\u65c5\u884c,\u8fea\u62dc\u65e0\u8fb9\u6cf3\u6c60""",迪拜旅游,1717194482000
695a1151000000001d03b0dd,迪拜之旅酒店roomtour 来啦～,Hello妹妹们，出来度假真的太舒服啦🏖️，我这次入住的酒店，外面的景色真的绝美，住在这里就是住在景点里🥰，周围的餐厅每一家都好吃！好啦姐姐的假期正式开启🔛，我们下个vlog见～（下次带你们看美景哦）#vlog[话题]# #迪拜[话题]# #伊能静[话题]# #明星不止AB面[话题]# #roomtour[话题]# #一家人出行[话题]# #我们的旅行[话题]#,6584,731,199,561,"""vlog,\u8fea\u62dc,\u4f0a\u80fd\u9759,\u660e\u661f\u4e0d\u6b62AB\u9762,roomtour,\u4e00\u5bb6\u4eba\u51fa\u884c,\u6211\u4eec\u7684\u65c5\u884c""",迪拜旅游,1767520885000
69fd76510000000036000b51,迪拜有一栋楼，断电久了它会自己死掉！ 哈利法塔，828米。地基打在贝壳灰上，靠摩擦力站着，靠电流续命。混凝土拌着冰在半夜泵上600米，楼顶的钢针从里面一节一节往外顶。这栋楼什么都不靠，就靠人类不犯错。但人类什么时候不犯错过？#科普[话题]# #探索发现[话题]# #迪拜[话题]# #哈利法塔[话题]#,迪拜有一栋楼，断电久了它会自己死掉！ 哈利法塔，828米。地基打在贝壳灰上，靠摩擦力站着，靠电流续命。混凝土拌着冰在半夜泵上600米，楼顶的钢针从里面一节一节往外顶。这栋楼什么都不靠，就靠人类不犯错。但人类什么时候不犯错过？#科普[话题]# #探索发现[话题]# #迪拜[话题]# #哈利法塔[话题]#,6272,1430,163,526,"""\u79d1\u666e,\u63a2\u7d22\u53d1\u73b0,\u8fea\u62dc,\u54c8\u5229\u6cd5\u5854""",迪拜旅游,1778234667000
695b7d59000000000a02e4bf,迪拜老街一日游vlog✨,"今天跟公婆逛逛迪拜老街和黄金街，金	碧辉煌的黄金街真得很适合章宏女士，我好羡慕公婆几十年的感情还这么甜~
	
我在迪拜老街买了几只有寓意的小骆驼，也把美好的寓意传递给大家，祝愿大家2026年富得流油!#迪拜旅游[话题]# #迪拜老街[话题]# #旅游vlog[话题]# #vlog[话题]#",5745,688,182,488,"""\u8fea\u62dc\u65c5\u6e38,\u8fea\u62dc\u8001\u8857,\u65c5\u6e38vlog,vlog""",迪拜旅游,1767607306000
69a3fb38000000001a02e478,真不敢想象迪拜居然也不安全了。。,"昨晚看到新闻真是很惊讶。
	
两年前暑假去的迪拜。当时出门被热死，进商场被冷死的感觉仍记得。dubai mall的繁华、沙漠落日的磅礴、棕榈岛的惬意悠闲，一切感觉才过去没多久。
	
没想到居然会发生这样的事情[叹气R]怎么就突然打起来了呢？希望大家都安全顺利吧#希望世界和平没有战争[话题]# #愿世界没有战争[话题]# #迪拜[话题]# #阿布扎比[话题]# #REDLAND[话题]# #希望世界和平[话题]##外出注意安全[话题]#",5742,742,1053,396,"""\u5e0c\u671b\u4e16\u754c\u548c\u5e73\u6ca1\u6709\u6218\u4e89,\u613f\u4e16\u754c\u6ca1\u6709\u6218\u4e89,\u8fea\u62dc,\u963f\u5e03\u624e\u6bd4,REDLAND,\u5e0c\u671b\u4e16\u754c\u548c\u5e73,\u5916\u51fa\u6ce8\u610f\u5b89\u5168""",迪拜旅游,1772354360000
69df716f00000000230228e9,迪拜逃亡公主：Princess Latifa #探索发现[话题]# #知识前沿派对[话题]#  #未解之谜,迪拜逃亡公主：Princess Latifa #探索发现[话题]# #知识前沿派对[话题]#  #未解之谜,5359,1411,70,198,"""\u63a2\u7d22\u53d1\u73b0,\u77e5\u8bc6\u524d\u6cbf\u6d3e\u5bf9""",迪拜旅游,1776251247000
699d8725000000000b00ad90,🩵,#棕榈岛[话题]##迪拜无边泳池[话题]#,5058,602,66,90,"""\u68d5\u6988\u5c9b,\u8fea\u62dc\u65e0\u8fb9\u6cf3\u6c60""",迪拜旅游,1771931429000
69992e89000000001a01d342,迪拜日落沙漠咖啡🏜️,"临时决定驱车过来的咖啡店
已经不小众了！全是人哈哈哈
一定要穿拖鞋 穿鞋的话全进沙子
很特别的回忆
好多中东美女呀
#浪漫生活的记录者[话题]# #来拍照了[话题]# #探店穿搭[话题]# #迪拜[话题]# #迪拜旅游[话题]# #迪拜拍照[话题]# #迪拜咖啡[话题]# #拍照姿势[话题]# #新年旅行第一站[话题]#",4186,590,57,112,"""\u6d6a\u6f2b\u751f\u6d3b\u7684\u8bb0\u5f55\u8005,\u6765\u62cd\u7167\u4e86,\u63a2\u5e97\u7a7f\u642d,\u8fea\u62dc,\u8fea\u62dc\u65c5\u6e38,\u8fea\u62dc\u62cd\u7167,\u8fea\u62dc\u5496\u5561,\u62cd\u7167\u59ff\u52bf,\u65b0\u5e74\u65c5\u884c\u7b2c\u4e00\u7ad9""",迪拜旅游,1771646601000
694921e4000000001e020321,推荐一个神奇又震撼的免签国！🇦🇪,"冬天是最适合来阿布扎比的季节
气温合适，免签直达，海边氛围超绝
作为阿联酋的首都，神仙姐姐代言的城市
这里真的藏着太多惊喜！
	
🌈四日游路线
D1:海上卢浮宫—扎耶德国家博物馆—Teamlab现象艺术空间
D2:海洋世界—法拉利公园/华纳兄弟乐园
D3:总统府—沙漠Safari
D4:海上法拉利—自然历史博物馆—谢赫扎耶德大清真寺
	
⭐️阿布扎比怎么玩？
❶亚斯岛四大乐园
如果你是乐园爱好者，一定要给亚斯岛留两天！分别是Sea world、法拉利公园、华纳兄弟乐园和亚斯水世界，买三个乐园的通票会更划算！
❷海上卢浮宫
巴黎卢浮宫唯一分馆，海上T台机位太绝了！建议上午11点左右来光影比较好，但排队人也会变多
❸自然历史博物馆
萨蒂亚特岛上的博物馆很多，但我最喜欢这一个！从人类起源到地球奥秘，各种动物标本复刻得栩栩如生，还能看到320万年前的老祖宗Lucy的化石，像是走进了生物课本
❹ 谢赫扎耶德大清真寺
像是来到了一千零一夜！纯白的建筑庄严又好看，傍晚时分会亮灯
⚠️注意女生穿搭要求很严格，可以提前在国内备好袍子，不推荐景区门口买，可以在当地商场买更实惠
❺Teamlab
全球最大的Teamlab，走进去后，光影会随着跟着你变化，像是走进了一颗正在生长的星球🌍
	
🏨住宿
萨蒂亚特岛瑞吉海岛度假酒店
白沙和玻璃海太美了，酒店有私人沙滩🏖️像是走进了小马代
	
#阿布扎比[话题]# #海上卢浮宫[话题]# #反季旅行[话题]# #冬天去哪儿玩[话题]# #阿联酋旅行[话题]# #阿布扎比酒店[话题]# #阿布扎比旅行[话题]# #阿布扎比给年味加马[话题]# #2025人生清单[话题]# #刘亦菲[话题]#",4171,2557,149,2542,"""\u963f\u5e03\u624e\u6bd4,\u6d77\u4e0a\u5362\u6d6e\u5bab,\u53cd\u5b63\u65c5\u884c,\u51ac\u5929\u53bb\u54ea\u513f\u73a9,\u963f\u8054\u914b\u65c5\u884c,\u963f\u5e03\u624e\u6bd4\u9152\u5e97,\u963f\u5e03\u624e\u6bd4\u65c5\u884c,\u963f\u5e03\u624e\u6bd4\u7ed9\u5e74\u5473\u52a0\u9a6c,2025\u4eba\u751f\u6e05\u5355,\u5218\u4ea6\u83f2""",迪拜旅游,1766400484000
68f61046000000000400064e,𝟑𝟓 °𝐂 𝐢𝐧 𝐃𝐮𝐛𝐚𝐢❤️‍🔥,"从来没有想过有一天会来到这个IP
突然就被7老师带着闪现到夏天了💫
充满未知和期待的旅程
#旅行[话题]# #迪拜[话题]#",4119,165,256,81,"""\u65c5\u884c,\u8fea\u62dc""",迪拜旅游,1760956486000
6932f5ac000000001e009296,在迪拜出门原来不用花钱呀🥺,"和姐妹来了迪拜才发现有专门给女性网红探店用的app 可以免费预约各种地方 Beach club, Fine dinning,club,健身都可以 不愧是纸醉金迷的地方 大开眼界
	
这两天用了La Dolce Vita和The Secret Society （不是广告不是广告）
本来以为IG只有900粉的我会被拒绝结果也注册成功了 但是粉丝多申请探店成功率可能也会大一些 我姐妹IG 2w粉就会更好一点 通过的可能性更大（NB很多地方只对女生开放）
	
一般都是给你提供食物/酒水/服务 只要你发高质量的IG stories和google review就好啦
	
不过爆火的地方在周末还是很难预约的 我们想去的没约上的还是自己花钱去了
	
再次感叹一下 不愧是迪拜耶 没想到这两天唯一的花销是Uber打车费😂
	
📍Bohemia beach club 景色超好
再再再PS：没想到能火 那我补充两点!!
1. 必须遵守每个events的dresscode 不然会被拒绝入场
2. 发IG stories和谷歌评价也必须按照人家的要求来 而且不可以迟到哦
#oc[话题]# #旅游不花钱[话题]# #食物链的顶端是姐姐[话题]# #迪拜[话题]# #旅游新方式[话题]# #美女[话题]# #阿联酋[话题]#",3810,2491,133,1287,"""oc,\u65c5\u6e38\u4e0d\u82b1\u94b1,\u98df\u7269\u94fe\u7684\u9876\u7aef\u662f\u59d0\u59d0,\u8fea\u62dc,\u65c5\u6e38\u65b0\u65b9\u5f0f,\u7f8e\u5973,\u963f\u8054\u914b""",迪拜旅游,1764947372000
697858070000000021032e84,🇦🇪以后只能坐在这哭行吗,"/
	
此时此刻的心情 peace&love🪼🪼🪼
	
（轻轨停了只能打车上岛 堵车之城^_^）
	
#迪拜[话题]# #dubai[话题]# #棕榈岛[话题]# #在路上收藏世界[话题]#",3714,1213,205,1399,"""\u8fea\u62dc,dubai,\u68d5\u6988\u5c9b,\u5728\u8def\u4e0a\u6536\u85cf\u4e16\u754c""",迪拜旅游,1769494535000
69e76fde000000001d01bdf4,南京首家！！南京首家！！,"在南京1912附近，已经三刷啦！
逛完科巷和总统府记得来吃！洞穴风的环境很有意思！
·
吃到了小韩同款！迪拜巧克力 gelato！
柠檬奶酪，店员现做的，柠檬和奶皮子的香气！
济州岛橘子麻薯🍊也好好吃！
厚炸三文鱼🍣他家三文鱼品质还不错，每次来都会点！
他家烤芝士条淋上炼乳，奶呼呼的好吃
黄油烤鸡，烤脆骨也不错
·
出行tips：
科巷、总统府、南京博物院、500米左右
去新街口德基一站地铁
去夫子庙、老门东等地铁三四站路
·
📍觅洞炭火烤肉(1912店)
·
#南京[话题]##南京美食[话题]##南京旅游攻略[话题]##觅洞烤肉[话题]##洞穴烤肉[话题]##约会餐厅[话题]# #本地人推荐[话题]# #德基附近美食[话题]# #发现一家南京好店[话题]##烤肉[话题]##约会餐厅[话题]##科巷附近美食[话题]#",3699,2544,142,3489,"""\u5357\u4eac,\u5357\u4eac\u7f8e\u98df,\u5357\u4eac\u65c5\u6e38\u653b\u7565,\u89c5\u6d1e\u70e4\u8089,\u6d1e\u7a74\u70e4\u8089,\u7ea6\u4f1a\u9910\u5385,\u672c\u5730\u4eba\u63a8\u8350,\u5fb7\u57fa\u9644\u8fd1\u7f8e\u98df,\u53d1\u73b0\u4e00\u5bb6\u5357\u4eac\u597d\u5e97,\u70e4\u8089,\u79d1\u5df7\u9644\u8fd1\u7f8e\u98df""",迪拜旅游,1776775935000
678f6ac8000000001800c688,网络上的迪拜vs现实中的迪拜 颠覆你的想象,"网络上的迪拜vs现实中的迪拜 颠覆你的想象
#记录吧就现在[话题]# #旅行推荐官[话题]# #网络和现实中的差别[话题]# #迪拜[话题]# #海外生活[话题]#",3633,649,214,271,"""\u8bb0\u5f55\u5427\u5c31\u73b0\u5728,\u65c5\u884c\u63a8\u8350\u5b98,\u7f51\u7edc\u548c\u73b0\u5b9e\u4e2d\u7684\u5dee\u522b,\u8fea\u62dc,\u6d77\u5916\u751f\u6d3b""",迪拜旅游,1737452232000
6a016c360000000008025b5d,🇦🇪暴晒,"#度假穿搭[话题]# #迪拜拍照[话题]# #沙滩[话题]#
尝试一下全屏成功没",3549,777,26,166,"""\u5ea6\u5047\u7a7f\u642d,\u8fea\u62dc\u62cd\u7167,\u6c99\u6ee9""",迪拜旅游,1778478134000
69fee5d0000000002003843e,迪拜快速出片ootd,"闺蜜说图二像野人穿的衣服哈哈哈
五月的迪拜超级无敌热 晚上凉快一点也有35度
室内外温差很大
#今日份自拍[话题]# #度假穿搭[话题]# #迪拜拍照[话题]#",3526,804,53,234,"""\u4eca\u65e5\u4efd\u81ea\u62cd,\u5ea6\u5047\u7a7f\u642d,\u8fea\u62dc\u62cd\u7167""",迪拜旅游,1778312656000
69006e820000000005013a07,第一次去迪拜，请直接复制这条攻略！！,"终于来到了无数小说里描述的A市！
这里是冬天最值得去的免签国-迪拜
-
世界第一高楼【哈利法塔】
世界八大奇迹【棕榈岛】
曾被《国家地理》评为最美博物馆的【未来博物馆】
坐巴士在迪拜市中心穿梭
极具科幻感的建筑群不断刷新我对“未来”的想象！
如果你也想去迪拜旅游，请直接复制这条路线攻略！
-
🏨住宿：推荐住al seef老城区、性价比高，也是Big Bus红线第4站、出门就可以坐巴士很方便
-
🚌交通：亲身旅游体验下来，我觉得最佳游览迪拜的方式就是坐Big Bus，推荐买48h的最方便！
▪️Big Bus可以直达老街、黄金市场、黄金相框、迪拜mall、棕榈岛等景点！下车就可以直接开始拍照🤳随上随下太方便了！
▫️迪拜Big Bus分为红蓝两条线，红线环绕市区和老城区蓝线可以直达棕榈岛
▪️推荐坐二层敞篷观光区域，视野超开阔！车上还配有多种语音导览和wifi，很方便！
▫️在老街逛累了，正好可以去坐赠送的游船，游览两岸老城风光，5日套票还有披萨、饮料无限畅吃～
-
✅必打卡景点
1️⃣AI seef老街：藏着“最美星巴克”的复古街巷，随手拍都是阿拉伯风情！还能坐阿拉伯单桅帆船游迪拜河，这是Big Bus套票包含的隐藏福利！📍Big Bus红线4号站点
2️⃣黄金香料市场：满街飘着肉桂与藏红花的香气，黄金饰品商铺闪闪发光
📍Big Bus红线9&10号站点
3️⃣Dubai Mall：逛一天都不够的“超级商场”，里面藏着超震撼的水族馆，抬头就能见巨型魔鬼鱼游过
📍Big Bus红线2号站点
4️⃣迪拜之框：150米高的巨型“金框”矗立城中，在天桥上能拍到相框与城市天际线完美同框
📍Big Bus红线13号站点
5️⃣哈利法塔免费夜景机位：从大门右侧公寓进，乘电梯到64层即可俯瞰城市夜景
📍Paramount hotel midtown
6️⃣天使翅膀机位：可以和哈利法塔合影📍Wings of Mexico statue（Big Bus红线2号站点）
7️⃣皇宫酒店机位：哈利法塔与奢华酒店建筑同框
📍Palace hotel and Burj Khalifa
-
#小众国家旅游[话题]# #迪拜旅游[话题]# #迪拜旅游攻略[话题]# #迪拜拍照[话题]# #免签国家[话题]# #bigbus[话题]# #bigbus落日飞车[话题]# #bigbus迪拜[话题]#",3502,4697,385,2187,"""\u5c0f\u4f17\u56fd\u5bb6\u65c5\u6e38,\u8fea\u62dc\u65c5\u6e38,\u8fea\u62dc\u65c5\u6e38\u653b\u7565,\u8fea\u62dc\u62cd\u7167,\u514d\u7b7e\u56fd\u5bb6,bigbus,bigbus\u843d\u65e5\u98de\u8f66,bigbus\u8fea\u62dc""",迪拜旅游,1761635970000
